-5.0,525.0
-4.891304347826087,476.6994081013861
-4.782608695652174,431.69657055256374
-4.673913043478261,389.8424071615667
-4.565217391304348,350.99118785310225
-4.456521739130435,315.00053266855105
-4.3478260869565215,281.73141176596704
-4.239130434782608,251.04814542007776
-4.130434782608695,222.81840402228403
-4.021739130434782,196.91320808066
-3.9130434782608696,173.20692821995348
-3.8043478260869565,151.57728518158527
-3.6956521739130435,131.90534982364986
-3.5869565217391304,114.07554312091509
-3.4782608695652177,97.97563616482222
-3.3695652173913047,83.49675016348574
-3.2608695652173916,70.53335644169371
-3.1521739130434785,58.983276440907545
-3.0434782608695654,48.74768171926203
-2.9347826086956523,39.73109395156536
-2.8260869565217392,31.841384929299146
-2.717391304347826,24.98977656061836
-2.608695652173913,19.090840870351382
-2.5,14.0625
-2.391304347826087,9.826026207739393
-2.282608695652174,6.306041868418138
-2.1739130434782608,3.4305194735581956
-2.065217391304348,1.130781631354953
-1.956521739130435,-0.6584989333228464
-1.847826086956522,-1.9992993789330349
-1.7391304347826089,-2.9502467472600493
-1.6304347826086958,-3.566617963414938
-1.5217391304347827,-3.9003398358353483
-1.4130434782608696,-3.999989056285534
-1.3043478260869565,-3.910792199856347
-1.1956521739130435,-3.674625724965248
-1.0869565217391304,-3.330015973356299
-0.9782608695652177,-2.9121391701001653
-0.8695652173913047,-2.4528214235941137
-0.7608695652173916,-1.9805387255620166
-0.6521739130434785,-1.5204169510543495
-0.5434782608695654,-1.094231858448191
-0.43478260869565233,-0.7204090894472224
-0.32608695652173925,-0.41402416908172884
-0.21739130434782616,-0.18680250570859894
-0.10869565217391308,-0.04711939101132432
0.0,0.0
0.10869565217391308,-0.04711939101132432
0.21739130434782616,-0.18680250570859894
0.32608695652173925,-0.41402416908172884
0.43478260869565233,-0.7204090894472224
0.5434782608695654,-1.094231858448191
0.6521739130434785,-1.5204169510543495
0.7608695652173916,-1.9805387255620166
0.8695652173913038,-2.45282142359411
0.9782608695652169,-2.912139170100162
1.08695652173913,-3.3300159733562964
1.195652173913043,-3.6746257249652468
1.304347826086956,-3.9107921998563464
1.4130434782608692,-3.999989056285534
1.5217391304347823,-3.900339835835349
1.6304347826086953,-3.5666179634149406
1.7391304347826084,-2.950246747260053
1.8478260869565215,-1.9992993789330402
1.9565217391304346,-0.6584989333228535
2.0652173913043477,1.130781631354946
2.1739130434782608,3.4305194735581956
2.282608695652174,6.306041868418138
2.391304347826087,9.826026207739393
2.5,14.0625
2.608695652173913,19.090840870351382
2.717391304347826,24.98977656061836
2.8260869565217392,31.841384929299146
2.9347826086956523,39.73109395156536
3.0434782608695645,48.747681719261955
3.1521739130434785,58.983276440907545
3.2608695652173907,70.5333564416936
3.3695652173913047,83.49675016348574
3.478260869565217,97.9756361648221
3.586956521739131,114.07554312091516
3.695652173913043,131.90534982364977
3.804347826086957,151.57728518158532
3.913043478260869,173.2069282199534
4.021739130434783,196.9132080806602
4.130434782608695,222.81840402228403
4.239130434782609,251.04814542007801
4.3478260869565215,281.73141176596704
4.456521739130434,315.0005326685507
4.565217391304348,350.99118785310225
4.67391304347826,389.84240716156637
4.782608695652174,431.69657055256374
4.891304347826086,476.6994081013857
5.0,525.0
